,date_time,city,state,country,shape,duration_seconds,latitude_deg,longitude_deg,date,time,year,zip_code
69459,7/4/12 23:30,Portland,ME,US,diamond,120.0,43.6613889,-70.2558333,7/4/12,23:30,12,04101
69460,7/4/12 23:35,Burleson,TX,US,circle,0.0,32.5419444,-97.3205556,7/4/12,23:35,12,76028
69462,7/4/12 23:45,Daytona Beach Shores,FL,US,light,60.0,29.1758333,-80.9830556,7/4/12,23:45,12,32118
69463,7/4/13 0:00,Lewiston,ID,US,triangle,240.0,46.4166667,-117.0166667,7/4/13,0:00,13,83501
69464,7/4/13 1:00,Loma Rica,CA,US,light,0.0,39.3119444,-121.4166667,7/4/13,1:00,13,95901
69467,7/4/13 4:00,Warsaw,IN,US,light,2700.0,41.2380556,-85.8530556,7/4/13,4:00,13,46580
69468,7/4/13 4:30,Cedar Hill,TX,US,circle,600.0,32.5883333,-96.9558333,7/4/13,4:30,13,75104
69470,7/4/13 8:00,Jacksonville,FL,US,flash,600.0,30.3319444,-81.6558333,7/4/13,8:00,13,32202
69472,7/4/13 14:30,Cromwell,CT,US,unknown,600.0,41.595,-72.6458333,7/4/13,14:30,13,06416
69473,7/4/13 17:00,Bartlett,IL,US,triangle,600.0,41.995,-88.1855556,7/4/13,17:00,13,60103
69474,7/4/13 17:00,Bremerton,WA,US,circle,60.0,47.5675,-122.6313889,7/4/13,17:00,13,98337
69475,7/4/13 17:30,Old Saybrook,CT,US,light,60.0,41.2916667,-72.3766667,7/4/13,17:30,13,06475
69476,7/4/13 18:30,Broken Arrow,OK,US,sphere,14400.0,36.0525,-95.7905556,7/4/13,18:30,13,74012
69477,7/4/13 19:45,Downingtown,PA,US,light,300.0,40.0063889,-75.7036111,7/4/13,19:45,13,19335
69478,7/4/13 20:00,Rockford,IL,US,teardrop,1800.0,42.2711111,-89.0938889,7/4/13,20:00,13,61101
69479,7/4/13 20:00,Tinley Park,IL,US,triangle,0.0,41.5733333,-87.7844444,7/4/13,20:00,13,60477
69480,7/4/13 20:30,Boston,MA,US,other,30.0,42.3583333,-71.0602778,7/4/13,20:30,13,02108
69481,7/4/13 20:30,Portland,ME,US,flash,120.0,43.6613889,-70.2558333,7/4/13,20:30,13,04101
69482,7/4/13 20:30,Tulsa,OK,US,unknown,1200.0,36.1538889,-95.9925,7/4/13,20:30,13,74103
69483,7/4/13 20:40,Washington,NJ,US,cylinder,180.0,40.7583333,-74.9797222,7/4/13,20:40,13,07882
69484,7/4/13 20:40,Washington,NJ,US,cylinder,180.0,40.7583333,-74.9797222,7/4/13,20:40,13,07882
69485,7/4/13 20:45,Orange,CA,US,light,180.0,33.7877778,-117.8522222,7/4/13,20:45,13,92866
69486,7/4/13 20:45,Somers,WI,US,formation,120.0,42.6402778,-87.9102778,7/4/13,20:45,13,53144
69487,7/4/13 20:45,Washington,NJ,US,fireball,600.0,40.7583333,-74.9797222,7/4/13,20:45,13,07882
69488,7/4/13 20:48,Chicago,IL,US,other,180.0,41.85,-87.65,7/4/13,20:48,13,60608
69489,7/4/13 20:50,Chalfont,PA,US,egg,300.0,40.2883333,-75.2094444,7/4/13,20:50,13,18914
69490,7/4/13 20:55,Kingsville,MD,US,light,300.0,39.4486111,-76.4180556,7/4/13,20:55,13,21087
69491,7/4/13 21:00,Aiken,SC,US,circle,60.0,33.5602778,-81.7197222,7/4/13,21:00,13,29801
69492,7/4/13 21:00,Cary,NC,US,light,60.0,35.7913889,-78.7813889,7/4/13,21:00,13,27513
69493,7/4/13 21:00,Denver,CO,US,light,300.0,39.7391667,-104.9841667,7/4/13,21:00,13,80203
69495,7/4/13 21:00,Freeland,WA,US,sphere,900.0,48.0097222,-122.5247222,7/4/13,21:00,13,98249
69497,7/4/13 21:00,Irmo,SC,US,,0.0,34.0858333,-81.1833333,7/4/13,21:00,13,29063
69498,7/4/13 21:00,Lake Mills,WI,US,sphere,420.0,43.0813889,-88.9116667,7/4/13,21:00,13,53551
69499,7/4/13 21:00,Palm Coast,FL,US,rectangle,1800.0,29.5847222,-81.2080556,7/4/13,21:00,13,32137
69500,7/4/13 21:00,Portland,OR,US,fireball,0.0,45.5236111,-122.675,7/4/13,21:00,13,97209
69501,7/4/13 21:00,Port Saint Lucie,FL,US,circle,1200.0,27.2936111,-80.3505556,7/4/13,21:00,13,34984
69502,7/4/13 21:00,Seminole,TX,US,circle,120.0,32.7188889,-102.6444444,7/4/13,21:00,13,79360
69503,7/4/13 21:00,St. Charles,MO,US,sphere,600.0,38.7838889,-90.4811111,7/4/13,21:00,13,63301
69504,7/4/13 21:00,Stuart,FL,US,unknown,300.0,27.1972222,-80.2530556,7/4/13,21:00,13,34994
69505,7/4/13 21:00,Wilmington,NC,US,oval,300.0,34.2255556,-77.945,7/4/13,21:00,13,28401
69506,7/4/13 21:01,Naples,FL,US,fireball,180.0,26.1416667,-81.795,7/4/13,21:01,13,34102
69507,7/4/13 21:15,Easton,PA,US,fireball,180.0,40.6883333,-75.2211111,7/4/13,21:15,13,18042
69508,7/4/13 21:15,Inverness,IL,US,sphere,45.0,42.1180556,-88.0961111,7/4/13,21:15,13,60067
69509,7/4/13 21:15,Los Angeles,CA,US,sphere,600.0,34.0522222,-118.2427778,7/4/13,21:15,13,90012
69510,7/4/13 21:15,Mesa,AZ,US,circle,1800.0,33.4222222,-111.8219444,7/4/13,21:15,13,85203
69511,7/4/13 21:15,Naugatuck,CT,US,diamond,45.0,41.4858333,-73.0511111,7/4/13,21:15,13,06770
69512,7/4/13 21:15,North Platte,NE,US,circle,7200.0,41.1238889,-100.765,7/4/13,21:15,13,69101
69513,7/4/13 21:15,Osceola Mills,PA,US,fireball,5400.0,40.85,-78.2708333,7/4/13,21:15,13,16666
69514,7/4/13 21:15,Purcellville,VA,US,sphere,30.0,39.1366667,-77.715,7/4/13,21:15,13,20132
69515,7/4/13 21:15,Sebastian,FL,US,oval,600.0,27.8161111,-80.4708333,7/4/13,21:15,13,32958
69517,7/4/13 21:20,Chalfont,PA,US,egg,1800.0,40.2883333,-75.2094444,7/4/13,21:20,13,18914
69518,7/4/13 21:20,New Berlin,WI,US,circle,60.0,42.9763889,-88.1083333,7/4/13,21:20,13,53151
69519,7/4/13 21:20,Pinellas Park,FL,US,circle,240.0,27.8425,-82.6997222,7/4/13,21:20,13,33781
69520,7/4/13 21:24,Longwood,FL,US,fireball,60.0,28.7027778,-81.3386111,7/4/13,21:24,13,32750
69521,7/4/13 21:26,Fulton,MO,US,light,240.0,38.8466667,-91.9477778,7/4/13,21:26,13,65251
69522,7/4/13 21:30,Bridgeview,IL,US,sphere,600.0,41.75,-87.8041667,7/4/13,21:30,13,60455
69523,7/4/13 21:30,Broomfield,CO,US,changing,600.0,39.9205556,-105.0861111,7/4/13,21:30,13,80020
69524,7/4/13 21:30,Castle Pines,CO,US,triangle,1200.0,39.4580556,-104.8955556,7/4/13,21:30,13,80108
69525,7/4/13 21:30,Durham,NC,US,sphere,180.0,35.9938889,-78.8988889,7/4/13,21:30,13,27701
69526,7/4/13 21:30,Heyworth,IL,US,circle,600.0,40.3133333,-88.9736111,7/4/13,21:30,13,61745
69527,7/4/13 21:30,Howell,MI,US,triangle,180.0,42.6072222,-83.9294444,7/4/13,21:30,13,48843
69528,7/4/13 21:30,Lincoln,NE,US,circle,1800.0,40.8,-96.6666667,7/4/13,21:30,13,68510
69529,7/4/13 21:30,Long Lake,NY,US,circle,600.0,43.9727778,-74.4213889,7/4/13,21:30,13,12847
69530,7/4/13 21:30,Mayflower,AR,US,oval,1200.0,34.9569444,-92.4272222,7/4/13,21:30,13,72106
69531,7/4/13 21:30,Modesto,CA,US,sphere,900.0,37.6391667,-120.9958333,7/4/13,21:30,13,95354
69532,7/4/13 21:30,Moore,OK,US,circle,120.0,35.3394444,-97.4863889,7/4/13,21:30,13,73160
69533,7/4/13 21:30,Ravenswood,WV,US,light,300.0,38.9480556,-81.7611111,7/4/13,21:30,13,26164
69534,7/4/13 21:30,Springfield,IL,US,other,420.0,39.8016667,-89.6436111,7/4/13,21:30,13,62701
69535,7/4/13 21:30,Stilwell,KS,US,oval,180.0,38.7691667,-94.6561111,7/4/13,21:30,13,66085
69536,7/4/13 21:30,Tinley Park,IL,US,triangle,300.0,41.5733333,-87.7844444,7/4/13,21:30,13,60477
69538,7/4/13 21:38,Woodbury,NJ,US,cylinder,900.0,39.8380556,-75.1530556,7/4/13,21:38,13,08096
69539,7/4/13 21:40,Aurora,CO,US,circle,180.0,39.7294444,-104.8313889,7/4/13,21:40,13,80011
69540,7/4/13 21:40,Cheektowaga,NY,US,fireball,180.0,42.9033333,-78.755,7/4/13,21:40,13,14227
69541,7/4/13 21:40,Golden,CO,US,formation,300.0,39.7555556,-105.2205556,7/4/13,21:40,13,80401
69542,7/4/13 21:40,Knappa,OR,US,triangle,120.0,46.1852778,-123.5847222,7/4/13,21:40,13,97103
69543,7/4/13 21:40,Murray,KY,US,circle,600.0,36.6102778,-88.3147222,7/4/13,21:40,13,42071
69544,7/4/13 21:40,Westminster,CO,US,fireball,150.0,39.8366667,-105.0366667,7/4/13,21:40,13,80030
69545,7/4/13 21:45,Cohoes,NY,US,fireball,120.0,42.7741667,-73.7005556,7/4/13,21:45,13,12047
69546,7/4/13 21:45,Crestline,OH,US,circle,420.0,40.7875,-82.7366667,7/4/13,21:45,13,44827
69547,7/4/13 21:45,La Crosse,WI,US,other,600.0,43.8013889,-91.2394444,7/4/13,21:45,13,54601
69548,7/4/13 21:45,Oregon City,OR,US,light,600.0,45.3575,-122.6055556,7/4/13,21:45,13,97045
69549,7/4/13 21:45,Pittsburgh,PA,US,triangle,300.0,40.4405556,-79.9961111,7/4/13,21:45,13,15219
69550,7/4/13 21:45,Westminster,CO,US,unknown,240.0,39.8366667,-105.0366667,7/4/13,21:45,13,80030
69551,7/4/13 21:48,Temecula,CA,US,light,10.0,33.4936111,-117.1475,7/4/13,21:48,13,92590
69552,7/4/13 21:50,Lewis Center,OH,US,triangle,120.0,40.1983333,-83.0102778,7/4/13,21:50,13,43035
69553,7/4/13 21:50,Peru,IN,US,light,900.0,40.7536111,-86.0688889,7/4/13,21:50,13,46970
69554,7/4/13 21:51,Captiva,FL,US,light,2760.0,26.5216667,-82.1894444,7/4/13,21:51,13,33924
69555,7/4/13 21:54,Minneapolis,MN,US,sphere,300.0,44.98,-93.2636111,7/4/13,21:54,13,55401
69556,7/4/13 21:55,Springfield,MO,US,fireball,30.0,37.2152778,-93.2980556,7/4/13,21:55,13,65802
69557,7/4/13 22:00,Boise,ID,US,circle,60.0,43.6136111,-116.2025,7/4/13,22:00,13,83702
69558,7/4/13 22:00,Buffalo,NY,US,fireball,3600.0,42.8863889,-78.8786111,7/4/13,22:00,13,14202
69559,7/4/13 22:00,Chicago,IL,US,fireball,180.0,41.85,-87.65,7/4/13,22:00,13,60608
69560,7/4/13 22:00,Copiague,NY,US,light,10.0,40.6813889,-73.4002778,7/4/13,22:00,13,11726
69561,7/4/13 22:00,Eagan,MN,US,teardrop,240.0,44.8041667,-93.1666667,7/4/13,22:00,13,55122
69563,7/4/13 22:00,Fort Wayne,IN,US,unknown,300.0,41.1305556,-85.1288889,7/4/13,22:00,13,46825
69564,7/4/13 22:00,Hurst,TX,US,light,720.0,32.8233333,-97.1702778,7/4/13,22:00,13,76053
69566,7/4/13 22:00,Mukilteo,WA,US,oval,1200.0,47.9447222,-122.3033333,7/4/13,22:00,13,98275
69567,7/4/13 22:00,Naugatuck,CT,US,unknown,60.0,41.4858333,-73.0511111,7/4/13,22:00,13,06770
69568,7/4/13 22:00,North Platte,NE,US,circle,3600.0,41.1238889,-100.765,7/4/13,22:00,13,69101
69569,7/4/13 22:00,Prince George County,VA,US,fireball,20.0,37.2202778,-77.2883333,7/4/13,22:00,13,23875
69570,7/4/13 22:00,Racine,WI,US,sphere,180.0,42.7261111,-87.7827778,7/4/13,22:00,13,53403
69571,7/4/13 22:00,Richmond,KY,US,other,180.0,37.7477778,-84.2947222,7/4/13,22:00,13,40475
69572,7/4/13 22:00,San Anselmo,CA,US,oval,600.0,37.9747222,-122.5605556,7/4/13,22:00,13,94960
69573,7/4/13 22:00,Shakopee,MN,US,light,300.0,44.7980556,-93.5266667,7/4/13,22:00,13,55379
69574,7/4/13 22:00,Shakopee,MN,US,light,300.0,44.7980556,-93.5266667,7/4/13,22:00,13,55379
69575,7/4/13 22:00,Sinking Spring,PA,US,light,600.0,40.3272222,-76.0113889,7/4/13,22:00,13,19608
69576,7/4/13 22:00,Syosset,NY,US,oval,15.0,40.8261111,-73.5025,7/4/13,22:00,13,11791
69577,7/4/13 22:00,Troy,OH,US,circle,120.0,40.0394444,-84.2033333,7/4/13,22:00,13,45373
69578,7/4/13 22:00,Yardley,PA,US,fireball,180.0,40.2455556,-74.8463889,7/4/13,22:00,13,19067
69579,7/4/13 22:07,Auburn,WA,US,circle,60.0,47.3075,-122.2272222,7/4/13,22:07,13,98002
69580,7/4/13 22:10,Scotts Valley,CA,US,sphere,300.0,37.0511111,-122.0136111,7/4/13,22:10,13,95066
69581,7/4/13 22:10,The Woodlands,TX,US,triangle,300.0,30.1577778,-95.4891667,7/4/13,22:10,13,77381
69582,7/4/13 22:15,Auburn,WA,US,light,2400.0,47.3075,-122.2272222,7/4/13,22:15,13,98002
69584,7/4/13 22:15,Mount Angel,OR,US,fireball,900.0,45.0680556,-122.7988889,7/4/13,22:15,13,97362
69585,7/4/13 22:18,Conway,AR,US,unknown,300.0,35.0886111,-92.4419444,7/4/13,22:18,13,72034
69587,7/4/13 22:24,Longwood,FL,US,fireball,120.0,28.7027778,-81.3386111,7/4/13,22:24,13,32750
69588,7/4/13 22:25,Hammond,IN,US,circle,600.0,41.5833333,-87.5,7/4/13,22:25,13,46324
69589,7/4/13 22:25,Seattle,WA,US,unknown,600.0,47.6063889,-122.3308333,7/4/13,22:25,13,98104
69591,7/4/13 22:30,Bessie,OK,US,light,120.0,35.3858333,-98.9877778,7/4/13,22:30,13,73622
69592,7/4/13 22:30,Black Rock,AR,US,light,240.0,36.1083333,-91.0972222,7/4/13,22:30,13,72415
69593,7/4/13 22:30,Buffalo,NY,US,disk,120.0,42.8863889,-78.8786111,7/4/13,22:30,13,14202
69594,7/4/13 22:30,Dearborn,MI,US,formation,900.0,42.3222222,-83.1763889,7/4/13,22:30,13,48126
69595,7/4/13 22:30,Dearborn,MI,US,formation,900.0,42.3222222,-83.1763889,7/4/13,22:30,13,48126
69597,7/4/13 22:30,Elk Grove,CA,US,light,60.0,38.4088889,-121.3705556,7/4/13,22:30,13,95624
69598,7/4/13 22:30,Gothenburg,NE,US,light,1800.0,40.9294444,-100.1602778,7/4/13,22:30,13,69138
69599,7/4/13 22:30,Holiday,FL,US,fireball,180.0,28.1875,-82.7397222,7/4/13,22:30,13,34691
69600,7/4/13 22:30,Massapequa,NY,US,circle,30.0,40.6805556,-73.4747222,7/4/13,22:30,13,11758
69601,7/4/13 22:30,Minneapolis,MN,US,light,20.0,44.98,-93.2636111,7/4/13,22:30,13,55401
69602,7/4/13 22:30,Mount Sinai,NY,US,circle,120.0,40.9469444,-73.03,7/4/13,22:30,13,11766
69604,7/4/13 22:30,Old Orchard Beach,ME,US,circle,600.0,43.5172222,-70.3780556,7/4/13,22:30,13,04064
69605,7/4/13 22:30,Puyallup,WA,US,chevron,900.0,47.1855556,-122.2916667,7/4/13,22:30,13,98372
69606,7/4/13 22:30,Renton,WA,US,light,3600.0,47.4830556,-122.2158333,7/4/13,22:30,13,98057
69607,7/4/13 22:30,Riverview,FL,US,fireball,300.0,27.8658333,-82.3266667,7/4/13,22:30,13,33578
69608,7/4/13 22:30,Snohomish,WA,US,other,600.0,47.9130556,-122.0969444,7/4/13,22:30,13,98290
69609,7/4/13 22:30,Spencer,OK,US,fireball,60.0,35.5227778,-97.3769444,7/4/13,22:30,13,73084
69610,7/4/13 22:30,Willis,MI,US,light,1200.0,42.1583333,-83.5580556,7/4/13,22:30,13,48191
69611,7/4/13 22:32,Lincoln,NE,US,other,240.0,40.8,-96.6666667,7/4/13,22:32,13,68510
69613,7/4/13 22:40,Belgrade,MT,US,fireball,300.0,45.7761111,-111.1761111,7/4/13,22:40,13,59714
69614,7/4/13 22:40,Denver,CO,US,light,300.0,39.7391667,-104.9841667,7/4/13,22:40,13,80203
69615,7/4/13 22:40,Levittown,NY,US,sphere,1800.0,40.7258333,-73.5147222,7/4/13,22:40,13,11756
69616,7/4/13 22:50,Portland,TN,US,light,1200.0,36.5816667,-86.5163889,7/4/13,22:50,13,37148
69617,7/4/13 22:54,Carbonado,WA,US,sphere,420.0,47.08,-122.0502778,7/4/13,22:54,13,98354
69618,7/4/13 23:00,Austintown,OH,US,other,3600.0,41.1016667,-80.7647222,7/4/13,23:00,13,44515
69620,7/4/13 23:00,Chicago,IL,US,changing,120.0,41.85,-87.65,7/4/13,23:00,13,60608
69621,7/4/13 23:00,Everett,WA,US,triangle,120.0,47.9791667,-122.2008333,7/4/13,23:00,13,98201
69622,7/4/13 23:00,Everett,WA,US,triangle,180.0,47.9791667,-122.2008333,7/4/13,23:00,13,98201
69623,7/4/13 23:00,Fairfield,CT,US,unknown,120.0,41.1411111,-73.2641667,7/4/13,23:00,13,06824
69624,7/4/13 23:00,Glendive,MT,US,circle,60.0,47.1052778,-104.7119444,7/4/13,23:00,13,59330
69626,7/4/13 23:00,Lynnwood,WA,US,fireball,180.0,47.8211111,-122.3138889,7/4/13,23:00,13,98036
69627,7/4/13 23:00,Miami,FL,US,fireball,900.0,25.7738889,-80.1938889,7/4/13,23:00,13,33130
69628,7/4/13 23:00,Nampa,ID,US,other,180.0,43.5408333,-116.5625,7/4/13,23:00,13,83686
69629,7/4/13 23:00,Spanaway,WA,US,fireball,300.0,47.1041667,-122.4333333,7/4/13,23:00,13,98387
69630,7/4/13 23:00,Whitefish,MT,US,fireball,3600.0,48.4111111,-114.3366667,7/4/13,23:00,13,59937
69631,7/4/13 23:15,Decorah,IA,US,sphere,30.0,43.3033333,-91.7855556,7/4/13,23:15,13,52101
69632,7/4/13 23:15,Kirkland,WA,US,flash,300.0,47.6816667,-122.2075,7/4/13,23:15,13,98033
69633,7/4/13 23:15,Valley Stream,NY,US,oval,20.0,40.6641667,-73.7088889,7/4/13,23:15,13,11580
69634,7/4/13 23:18,Jupiter,FL,US,sphere,120.0,26.9338889,-80.0944444,7/4/13,23:18,13,33458
69635,7/4/13 23:30,Bellingham,WA,US,sphere,600.0,48.7597222,-122.4869444,7/4/13,23:30,13,98225
69636,7/4/13 23:30,Boise,ID,US,light,300.0,43.6136111,-116.2025,7/4/13,23:30,13,83702
69637,7/4/13 23:30,Bremerton,WA,US,light,600.0,47.5675,-122.6313889,7/4/13,23:30,13,98337
69638,7/4/13 23:30,Bremerton,WA,US,oval,420.0,47.5675,-122.6313889,7/4/13,23:30,13,98337
69639,7/4/13 23:30,Lake Geneva,WI,US,cylinder,20.0,42.5916667,-88.4333333,7/4/13,23:30,13,53147
69640,7/4/13 23:30,Port Charlotte,FL,US,disk,180.0,26.9758333,-82.0908333,7/4/13,23:30,13,33952
69642,7/4/13 23:47,Redding,CA,US,light,60.0,40.5866667,-122.3905556,7/4/13,23:47,13,96001
69857,7/5/10 0:00,Speedwell,TN,US,other,45.0,36.4586111,-83.8719444,7/5/10,0:00,10,37870
69858,7/5/10 1:30,Everett,WA,US,circle,240.0,47.9791667,-122.2008333,7/5/10,1:30,10,98201
69859,7/5/10 9:00,Brooks,OR,US,sphere,300.0,45.0483333,-122.9572222,7/5/10,9:00,10,97305
69860,7/5/10 19:30,Clarksville,TN,US,oval,300.0,36.5297222,-87.3594444,7/5/10,19:30,10,37040
69862,7/5/10 21:15,Kissimmee,FL,US,disk,60.0,28.2916667,-81.4077778,7/5/10,21:15,10,34741
69863,7/5/10 21:15,Kissimmee,FL,US,disk,60.0,28.2916667,-81.4077778,7/5/10,21:15,10,34741
69864,7/5/10 21:30,Ridgecrest,CA,US,light,30.0,35.6225,-117.67,7/5/10,21:30,10,93555
69866,7/5/10 21:45,East Greenville,PA,US,fireball,180.0,40.4063889,-75.5022222,7/5/10,21:45,10,18041
69867,7/5/10 22:00,Goochland,VA,US,light,7.0,37.6841667,-77.8855556,7/5/10,22:00,10,23063
69868,7/5/10 22:00,Linton,IN,US,fireball,240.0,39.0347222,-87.1658333,7/5/10,22:00,10,47441
69869,7/5/10 22:15,Lake In The Hills,IL,US,circle,120.0,42.1816667,-88.3302778,7/5/10,22:15,10,60156
69870,7/5/10 23:00,Cooperstown,NY,US,light,5.0,42.7005556,-74.9247222,7/5/10,23:00,10,13326
69871,7/5/10 23:00,Fort Worth,TX,US,sphere,120.0,32.7252778,-97.3205556,7/5/10,23:00,10,76104
69872,7/5/10 23:00,Greensboro,NC,US,disk,15.0,36.0725,-79.7922222,7/5/10,23:00,10,27401
69873,7/5/10 23:00,Portland,OR,US,light,300.0,45.5236111,-122.675,7/5/10,23:00,10,97209
69874,7/5/10 23:30,Lynbrook,NY,US,oval,120.0,40.6547222,-73.6722222,7/5/10,23:30,10,11563
69875,7/5/11 0:00,Mount Pleasant,MI,US,circle,300.0,43.5977778,-84.7675,7/5/11,0:00,11,48858
69876,7/5/11 0:30,Mishawaka,IN,US,light,90.0,41.6619444,-86.1586111,7/5/11,0:30,11,46544
69877,7/5/11 0:38,Fresno,CA,US,triangle,1200.0,36.7477778,-119.7713889,7/5/11,0:38,11,93702
69878,7/5/11 1:00,Washington,PA,US,changing,7200.0,40.1738889,-80.2463889,7/5/11,1:00,11,15301
69879,7/5/11 1:30,Austin,TX,US,triangle,180.0,30.2669444,-97.7427778,7/5/11,1:30,11,78701
69880,7/5/11 2:45,Newark,NJ,US,fireball,180.0,40.7355556,-74.1727778,7/5/11,2:45,11,07102
69881,7/5/11 5:59,Palm Desert,CA,US,disk,0.0,33.7222222,-116.3736111,7/5/11,5:59,11,92260
69883,7/5/11 15:30,Tacoma,WA,US,oval,60.0,47.2530556,-122.4430556,7/5/11,15:30,11,98402
69884,7/5/11 17:15,San Jacinto,CA,US,sphere,540.0,33.7838889,-116.9577778,7/5/11,17:15,11,92583
69885,7/5/11 19:00,Grosse Pointe Farms,MI,US,sphere,5.0,42.4091667,-82.8919444,7/5/11,19:00,11,48236
69886,7/5/11 19:55,Seattle,WA,US,oval,0.0,47.6063889,-122.3308333,7/5/11,19:55,11,98104
69887,7/5/11 21:28,Springfield,MO,US,unknown,60.0,37.2152778,-93.2980556,7/5/11,21:28,11,65802
69888,7/5/11 22:00,Fillmore,CA,US,rectangle,2.0,34.3991667,-118.9172222,7/5/11,22:00,11,93015
69889,7/5/11 22:00,Stevensville,MI,US,egg,60.0,42.0144444,-86.5194444,7/5/11,22:00,11,49127
69890,7/5/11 22:05,Montgomery,PA,US,sphere,10.0,41.1702778,-76.8772222,7/5/11,22:05,11,17752
69892,7/5/11 22:30,Minersville,PA,US,circle,90.0,40.6905556,-76.2625,7/5/11,22:30,11,17954
69893,7/5/11 22:40,Chicago,IL,US,triangle,5.0,41.85,-87.65,7/5/11,22:40,11,60608
69894,7/5/11 23:00,Murrells Inlet,SC,US,oval,1800.0,33.5508333,-79.0416667,7/5/11,23:00,11,29576
69895,7/5/11 23:11,Phoenix,AZ,US,unknown,180.0,33.4483333,-112.0733333,7/5/11,23:11,11,85004
69896,7/5/11 23:45,New Sweden,ME,US,triangle,420.0,46.9416667,-68.1211111,7/5/11,23:45,11,04762
69897,7/5/12 0:45,New Caney,TX,US,fireball,20.0,30.155,-95.2111111,7/5/12,0:45,12,77357
69898,7/5/12 0:55,Tallahassee,FL,US,sphere,5.0,30.4380556,-84.2808333,7/5/12,0:55,12,32301
69899,7/5/12 1:00,Caldwell,ID,US,fireball,180.0,43.6630556,-116.6863889,7/5/12,1:00,12,83605
69900,7/5/12 3:00,Tacoma,WA,US,light,300.0,47.2530556,-122.4430556,7/5/12,3:00,12,98402
69901,7/5/12 3:45,Wilmington (Wrightsville Beach),NC,US,changing,310.0,34.2255556,-77.945,7/5/12,3:45,12,28401
69904,7/5/12 8:00,Riverside,CA,US,fireball,120.0,33.9533333,-117.3952778,7/5/12,8:00,12,92506
69905,7/5/12 10:20,Lancaster,KY,US,circle,1800.0,37.6194444,-84.5780556,7/5/12,10:20,12,40444
69906,7/5/12 10:30,Sellersburg,IN,US,fireball,180.0,38.3980556,-85.755,7/5/12,10:30,12,47172
69908,7/5/12 19:30,Burien,WA,US,fireball,120.0,47.4705556,-122.3455556,7/5/12,19:30,12,98166
69909,7/5/12 21:25,Channahon,IL,US,light,30.0,41.4294444,-88.2286111,7/5/12,21:25,12,60410
69910,7/5/12 21:30,Chicago,IL,US,circle,240.0,41.85,-87.65,7/5/12,21:30,12,60608
69911,7/5/12 21:42,New Freedom,PA,US,light,300.0,39.7377778,-76.7016667,7/5/12,21:42,12,17349
69913,7/5/12 22:00,St. Robert,MO,US,fireball,20.0,37.8280556,-92.1775,7/5/12,22:00,12,65584
69914,7/5/12 22:10,Burien (Seattle),WA,US,circle,300.0,47.4705556,-122.3455556,7/5/12,22:10,12,98166
69915,7/5/12 22:30,Sister Bay,WI,US,formation,300.0,45.1872222,-87.1208333,7/5/12,22:30,12,54234
69917,7/5/12 23:00,Edmonds,WA,US,fireball,120.0,47.8108333,-122.3761111,7/5/12,23:00,12,98020
69918,7/5/12 23:00,Forest Park (Cincinnati),OH,US,circle,180.0,39.2902778,-84.5041667,7/5/12,23:00,12,45240
69920,7/5/13 0:00,Elkhart,IN,US,fireball,40.0,41.6819444,-85.9766667,7/5/13,0:00,13,46516
69921,7/5/13 0:00,Fort Myers,FL,US,fireball,2400.0,26.6402778,-81.8725,7/5/13,0:00,13,33901
69922,7/5/13 0:00,Noblesville,IN,US,oval,180.0,40.0455556,-86.0086111,7/5/13,0:00,13,46060
69923,7/5/13 0:10,Port Angeles,WA,US,sphere,300.0,48.1183333,-123.4294444,7/5/13,0:10,13,98362
69924,7/5/13 0:15,Medical Lake,WA,US,sphere,300.0,47.5730556,-117.6811111,7/5/13,0:15,13,99022
69925,7/5/13 0:17,Surprise,AZ,US,triangle,300.0,33.6305556,-112.3325,7/5/13,0:17,13,85378
69926,7/5/13 0:20,Strongsville,OH,US,unknown,1.0,41.3144444,-81.8358333,7/5/13,0:20,13,44149
69927,7/5/13 1:12,Lombard,IL,US,fireball,210.0,41.88,-88.0077778,7/5/13,1:12,13,60148
69928,7/5/13 1:32,Salisbury,MA,US,circle,80.0,42.8416667,-70.8611111,7/5/13,1:32,13,01952
69929,7/5/13 2:00,Toms River,NJ,US,light,30.0,39.9536111,-74.1983333,7/5/13,2:00,13,08753
69930,7/5/13 2:30,Kansas City,KS,US,cross,240.0,39.1141667,-94.6272222,7/5/13,2:30,13,66101
69932,7/5/13 20:00,Lake Mills,WI,US,sphere,60.0,43.0813889,-88.9116667,7/5/13,20:00,13,53551
69933,7/5/13 20:30,Turner,ME,US,sphere,240.0,44.2563889,-70.2566667,7/5/13,20:30,13,04282
69934,7/5/13 20:36,Birmingham,AL,US,fireball,60.0,33.5205556,-86.8025,7/5/13,20:36,13,35203
69935,7/5/13 20:40,Ashland (West Of; Hanover County),VA,US,fireball,120.0,37.7588889,-77.4802778,7/5/13,20:40,13,23005
69936,7/5/13 21:10,Fulton,IL,US,fireball,1800.0,41.8672222,-90.1594444,7/5/13,21:10,13,61252
69937,7/5/13 21:30,Valdosta,GA,US,fireball,180.0,30.8325,-83.2786111,7/5/13,21:30,13,31601
69940,7/5/13 21:45,Wheeling,WV,US,fireball,600.0,40.0638889,-80.7211111,7/5/13,21:45,13,26003
69941,7/5/13 21:50,Bettendorf,IA,US,circle,120.0,41.5244444,-90.5155556,7/5/13,21:50,13,52722
